163117,-96.1538461538461,5,2,5,60,0,0
163558,329.67032967033,8,2,2,60,1,0
165536,-96.1538461538461,8,2,2,60,0,0
166196,329.67032967033,4,2,2,70,1,0
166196,-96.1538461538461,4,2,2,70,0,0
168228,-96.1538461538461,4,2,5,70,0,0
168283,-96.1538461538461,4,2,6,70,0,0
168338,-96.1538461538461,4,2,7,70,0,0
168503,-96.1538461538461,4,2,2,70,0,0
170811,-96.1538461538461,4,2,5,70,0,0
170976,-96.1538461538461,4,2,2,70,0,0
175151,-96.1538461538461,4,2,5,70,0,0
175206,-96.1538461538461,4,2,6,70,0,0
175261,-96.1538461538461,4,2,7,70,0,0
175426,312.5,4,2,2,70,1,0
176051,340.909090909091,4,2,2,70,1,0
176391,354.609929078014,4,2,2,70,1,0
176745,329.67032967033,4,2,2,70,1,0
186305,-87.719298245614,4,2,2,70,0,0
186552,-87.719298245614,4,2,2,5,0,0
186635,-96.1538461538461,4,2,2,70,0,0
186964,-87.719298245614,4,2,2,70,0,0
187211,-87.719298245614,4,2,2,5,0,0
187294,-87.719298245614,4,2,2,70,0,0
187624,-96.1538461538461,4,2,2,70,0,0
196937,-96.1538461538461,4,2,5,70,0,0
197019,-96.1538461538461,4,2,6,70,0,0
197102,-96.1538461538461,4,2,7,70,0,0
197184,-96.1538461538461,4,2,2,70,0,0
197266,-96.1538461538461,4,2,5,70,0,0
197348,-96.1538461538461,4,2,6,70,0,0
197431,-96.1538461538461,4,2,7,70,0,0
197514,-80.6451612903226,4,2,2,70,0,0
197596,-80.6451612903226,4,2,5,70,0,0
197678,-80.6451612903226,4,2,6,70,0,0
197761,-80.6451612903226,4,2,7,70,0,0
197843,-80.6451612903226,4,2,4,70,0,0
202459,-87.719298245614,4,2,4,70,0,0
213338,-74.6268656716418,4,2,2,70,0,0
218283,-87.719298245614,4,2,2,70,0,0
218943,329.67032967033,3,2,2,75,1,0
218943,-80.6451612903226,3,2,2,75,0,0
220921,329.67032967033,13,2,2,70,1,0
229492,-416.666666666667,13,2,2,70,0,0
231470,-135.135135135135,13,2,2,70,0,0
233778,-87.719298245614,13,2,2,70,0,0
233860,-87.719298245614,13,2,2,5,0,0
234272,-87.719298245614,13,2,2,70,0,0
234354,-87.719298245614,13,2,2,5,0,0
236415,-87.719298245614,13,2,2,70,0,0
237074,-156.25,13,2,2,70,0,0
237238,-156.25,13,2,5,70,0,0
237568,-156.25,13,2,6,70,0,0
237898,-156.25,13,2,7,70,0,0
238063,329.67032967033,4,2,2,70,1,0
238063,-135.135135135135,4,2,2,70,0,0
243008,-135.135135135135,4,2,5,70,0,0
243172,-135.135135135135,4,2,6,70,0,0
243337,-119.047619047619,4,2,2,70,0,0
247623,329.67032967033,4,2,2,70,1,0
251908,-100,4,2,6,70,0,0
252403,-100,4,2,2,70,0,0
252569,329.67032967033,4,2,2,70,1,0
257349,-100,4,2,5,70,0,0
257678,-100,4,2,2,70,0,0
261140,-100,4,2,5,70,0,0
261799,-100,4,2,7,70,0,0
262459,329.67032967033,4,2,2,70,1,0
262459,-185.185185185185,4,2,2,70,0,0
262953,-87.719298245614,4,2,2,70,0,0
263448,-185.185185185185,4,2,2,70,0,0
264437,-96.1538461538461,4,2,2,70,0,0
265096,-96.1538461538461,4,2,3,70,0,0
266909,-80.6451612903224,4,2,3,70,0,0
272678,-96.1538461538461,4,2,3,70,0,0
274821,-80.6451612903226,4,2,3,70,0,0
275810,-96.1538461538461,4,2,3,70,0,0
276799,-80.6451612903226,4,2,3,70,0,0
277294,-74.6268656716418,4,2,3,70,0,0
279931,-106.382978723404,4,2,3,70,0,0
280261,-74.6268656716418,4,2,3,70,0,0
282074,-87.719298245614,4,2,3,70,0,0
282239,-60.9756097560976,4,2,3,70,0,0
283063,-74.6268656716418,4,2,3,70,0,0
284876,-96.1538461538461,4,2,3,70,0,0
285535,-96.1538461538461,4,2,5,70,0,0
285865,-96.1538461538461,4,2,6,70,0,0
286195,-96.1538461538461,4,2,3,70,0,0
289079,-74.6268656716418,4,2,3,70,0,0
290316,-96.1538461538461,4,2,3,70,0,0
294107,-74.6268656716418,4,2,3,70,0,0
295426,-96.1538461538461,4,2,3,70,0,0
296085,-74.6268656716418,4,2,3,70,0,0
296497,-74.6268656716418,4,2,5,70,0,0
296579,-74.6268656716418,4,2,6,70,0,0
296662,-74.6268656716418,4,2,7,70,0,0
296744,-74.6268656716418,4,2,3,70,0,0
299052,-96.1538461538461,4,2,3,70,0,0
306634,-96.1538461538461,4,2,5,70,0,0
307294,-185.185185185185,4,2,2,70,0,0
311909,-294.117647058824,4,2,2,70,0,0
315040,-294.117647058824,4,2,2,5,0,0
315206,-227.272727272727,4,2,2,70,0,0
316360,-119.047619047619,4,2,2,70,0,0
317349,-119.047619047619,4,2,5,70,0,0
317513,-119.047619047619,4,2,6,70,0,0
317678,-119.047619047619,4,2,7,70,0,0
317843,-135.135135135135,4,2,2,70,0,0
326249,-135.135135135135,4,2,6,70,0,0
327074,-135.135135135135,4,2,5,70,0,0
328063,-135.135135135135,4,2,2,70,0,0
328393,-87.719298245614,4,2,2,70,0,0
346277,-87.719298245614,4,2,5,70,0,0
346442,-87.719298245614,4,2,6,70,0,0
346607,-87.719298245614,4,2,7,70,0,0
346854,-87.719298245614,4,2,2,70,0,0
348173,-69.4444444444444,4,2,2,70,0,0
349821,-96.1538461538461,4,2,2,70,0,0
359052,-87.719298245614,4,2,2,70,0,0
359382,-96.1538461538461,4,2,2,70,0,0
359711,-87.719298245614,4,2,2,70,0,0
360371,-96.1538461538461,4,2,2,70,0,0
369272,-87.719298245614,4,2,2,70,0,0
369683,-87.719298245614,4,2,5,70,0,0
369765,-87.719298245614,4,2,6,70,0,0
369848,-87.719298245614,4,2,7,70,0,0
369931,-80.6451612903226,4,2,2,70,0,0
370013,-80.6451612903226,4,2,5,70,0,0
370095,-80.6451612903226,4,2,6,70,0,0
370178,-80.6451612903226,4,2,7,70,0,0
370261,-74.6268656716418,4,2,2,70,0,0
370343,-74.6268656716418,4,2,5,70,0,0
370425,-74.6268656716418,4,2,6,70,0,0
370508,-74.6268656716418,4,2,7,70,0,0
370590,-74.6268656716418,4,2,4,70,0,0
375206,-80.6451612903226,4,2,4,70,0,0
390123,-80.6451612903226,4,2,5,70,0,0
390205,-80.6451612903226,4,2,6,70,0,0
390288,-80.6451612903226,4,2,7,70,0,0
390371,-80.6451612903226,4,2,4,70,0,0
391689,-80.6451612903226,4,2,3,70,0,0
401250,-74.6268656716418,4,2,3,70,0,0
401579,-80.6451612903226,4,2,3,70,0,0
406524,-64.9350649350649,4,2,3,70,0,0
406854,-69.4444444444444,4,2,5,70,0,0
406936,-69.4444444444444,4,2,3,70,0,0
407184,-69.4444444444444,4,2,6,70,0,0
407238,-69.4444444444444,4,2,3,70,0,0
412789,329.67032967033,6,2,2,70,1,0
412789,-80.6451612903226,6,2,2,70,0,0
414107,-119.047619047619,6,2,2,70,0,0
414767,329.67032967033,8,2,2,70,1,0
414767,-80.6451612903226,8,2,2,70,0,0
417074,-80.6451612903226,8,2,5,70,0,0
417404,-80.6451612903226,8,2,2,70,0,0
419876,-80.6451612903226,8,2,6,70,0,0
419959,-80.6451612903226,8,2,7,70,0,0
420042,329.67032967033,6,2,2,70,1,0
420042,-80.6451612903226,6,2,2,70,0,0
421360,-119.047619047619,6,2,2,70,0,0
422020,329.67032967033,8,2,2,70,1,0
424052,-100,8,2,5,70,0,0
424107,-100,8,2,6,70,0,0
424162,-100,8,2,7,70,0,0
424327,-100,8,2,2,70,0,0
424657,329.67032967033,6,2,2,70,1,0
425151,-96.1538461538461,6,2,2,70,0,0
426140,-80.6451612903226,6,2,2,70,0,0
428283,-80.6451612903226,6,2,5,70,0,0
428393,-80.6451612903226,6,2,6,70,0,0
428502,-80.6451612903226,6,2,7,70,0,0
428613,329.67032967033,8,2,2,70,1,0
428613,-80.6451612903226,8,2,2,70,0,0
430591,-96.1538461538461,8,2,2,70,0,0
430755,-96.1538461538461,8,2,5,70,0,0
430920,-96.1538461538461,8,2,6,70,0,0
431084,-96.1538461538461,8,2,7,70,0,0
431250,-96.1538461538461,8,2,2,70,0,0
431415,-80.6451612903226,8,2,2,70,0,0
433228,-80.6451612903226,8,2,5,70,0,0
433888,329.67032967033,7,2,2,70,1,0
433888,-80.6451612903226,7,2,2,70,0,0
435646,-80.6451612903226,7,2,5,70,0,0
435866,-80.6451612903226,7,2,6,70,0,0
435975,-119.047619047619,7,2,6,70,0,0
436084,-119.047619047619,7,2,7,70,0,0
436195,329.67032967033,5,2,2,70,1,0
436195,-106.382978723404,5,2,2,70,0,0
439491,-106.382978723404,5,2,3,70,0,0
441140,-106.382978723404,5,2,2,70,0,0
442293,-106.382978723404,5,2,5,70,0,0
442622,-106.382978723404,5,2,7,70,0,0
442788,-119.047619047619,5,2,2,70,0,0
447733,329.67032967033,6,2,2,70,1,0
447733,-106.382978723404,6,2,2,70,0,0
448886,-106.382978723404,6,2,5,70,0,0
449216,-106.382978723404,6,2,6,70,0,0
449381,-106.382978723404,6,2,7,70,0,0
449711,360.902255639098,4,2,2,70,1,0
449711,-714.285714285714,4,2,2,70,0,0
455485,517.241379310345,4,2,1,30,1,0
456519,504.201680672269,4,2,1,20,1,0
457023,588.235294117647,4,2,1,15,1,0
457611,625,4,2,1,15,1,0
458236,638.297872340426,4,2,3,15,1,0


[Colours]
Combo1 : 182,231,169
Combo2 : 247,134,168
Combo3 : 235,226,199
Combo4 : 158,176,224

[HitObjects]
403,328,43,6,0,P|411:356|420:388,1,54.4,0|0,3:2|2:0,2:0:0:0:
379,252,372,1,0,2:0:0:0:
324,367,537,2,0,P|240:343|144:316,1,163.2,0|0,2:0|2:0,2:0:0:0:
157,330,1196,1,0,2:0:0:0:
196,216,1361,6,0,P|225:225|240:255,1,54.4,0|0,2:0|2:0,2:0:0:0:
121,159,1691,2,0,P|143:138|176:140,1,54.4,0|0,2:0|2:0,2:0:0:0:
41,200,2021,6,0,P|33:172|24:140,1,54.4,0|0,2:0|2:0,2:0:0:0:
81,68,2350,1,0,2:0:0:0:
11,6,2515,2,0,P|69:21|175:53,1,163.2,0|0,2:0|2:0,2:0:0:0:
172,64,3174,1,0,2:0:0:0:
301,69,3339,6,0,P|311:48|305:13,1,54.4,0|0,2:0|2:0,2:0:0:0:
379,130,3669,2,0,P|402:128|429:105,1,54.4,0|0,2:0|2:0,2:0:0:0:
365,228,3999,2,0,P|378:247|411:259,1,54.4,0|0,2:0|2:0,2:0:0:0:
271,346,4328,6,0,P|263:318|254:286,1,54.4,0|0,3:2|2:0,2:0:0:0:
178,340,4658,1,0,2:0:0:0:
100,288,4823,2,0,P|124:204|151:108,1,163.2,0|0,2:0|2:0,2:0:0:0:
158,130,5482,1,0,2:0:0:0:
164,0,5647,6,0,P|182:28|180:56,1,54.4,0|0,2:0|2:0,2:0:0:0:
63,92,5977,2,0,P|79:62|104:50,1,54.4,0|0,2:0|2:0,2:0:0:0:
253,106,6306,5,0,2:0:0:0:
256,192,6389,12,0,8284,2:0:0:0:
202,297,8614,5,0,3:2:0:0:
102,233,8779,1,0,3:2:0:0:
103,224,8861,1,0,2:0:0:0:
105,215,8944,1,8,2:0:0:0:
111,335,9108,6,0,P|82:329|44:321,1,54.4,0|0,2:0|2:0,2:0:0:0:
214,282,9438,2,0,P|243:276|281:268,1,54.4,8|0,2:0|2:0,2:0:0:0:
336,315,9768,1,0,2:0:0:0:
436,224,9933,6,0,P|442:197|430:167,1,54.4,0|0,3:2|3:2,2:0:0:0:
333,110,10262,2,0,P|324:135|330:161,1,54.4,8|0,2:0|2:0,2:0:0:0:
424,68,10592,5,0,3:2:0:0:
318,15,10757,1,8,2:0:0:0:
309,16,10839,1,0,2:0:0:0:
300,18,10922,1,0,2:0:0:0:
182,106,11086,6,0,P|211:112|249:120,1,54.4,0|0,2:0|3:2,2:0:0:0:
152,5,11416,2,0,P|123:11|85:19,1,54.4,0|8,2:0|2:0,2:0:0:0:
23,46,11746,1,0,2:0:0:0:
79,154,11911,6,0,P|88:138|80:89,1,54.4,0|8,3:2|2:0,2:0:0:0:
133,219,12240,2,0,P|111:235|84:238,1,54.4,0|0,2:0|2:0,2:0:0:0:
18,286,12570,2,0,P|33:307|58:318,1,54.4,0|0,2:0|2:0,2:0:0:0:
177,382,12900,5,0,3:2:0:0:
233,263,13064,1,0,3:2:0:0:
224,262,13147,1,0,2:0:0:0:
215,260,13229,1,8,2:0:0:0:
295,360,13394,6,0,P|324:354|362:346,1,54.4,0|0,2:0|3:2,2:0:0:0:
446,271,13724,2,0,P|417:265|379:257,1,54.4,8|0,2:0|2:0,2:0:0:0:
318,220,14053,1,0,2:0:0:0:
421,122,14218,6,0,P|438:150|433:185,1,54.4,0|0,3:2|3:2,2:0:0:0:
306,84,14548,2,0,P|307:57|323:35,1,54.4,8|0,2:0|2:0,2:0:0:0:
202,138,14878,5,0,3:2:0:0:
79,75,15043,1,8,2:0:0:0:
80,66,15125,1,0,2:0:0:0:
82,57,15207,1,0,2:0:0:0:
110,160,15372,6,0,P|81:166|43:174,1,54.4,8|0,2:0|3:2,2:0:0:0:
180,271,15702,2,0,P|151:265|113:257,1,54.4,0|8,3:2|2:0,2:0:0:0:
226,193,16032,1,0,2:0:0:0:
318,232,16196,6,0,P|327:248|319:297,1,54.4,0|8,3:2|2:0,2:0:0:0:
372,167,16526,2,0,P|350:150|323:147,1,54.4,0|0,2:0|2:0,2:0:0:0:
257,100,16856,2,0,P|272:78|297:67,1,54.4,0|0,3:2|2:0,2:0:0:0:
226,193,17185,5,0,3:2:0:0:
146,73,17349,1,0,3:2:0:0:
147,62,17432,1,0,2:0:0:0:
149,52,17514,1,8,2:0:0:0:
60,168,17679,6,0,P|53:143|39:94,1,62.9000000000001,0|0,2:0|3:2,2:0:0:0:
208,196,18009,2,0,P|201:221|187:270,1,62.9000000000001,8|0,2:0|2:0,2:0:0:0:
119,351,18338,1,0,2:0:0:0:
36,290,18503,6,0,P|74:279|118:258,1,62.9000000000001,0|0,3:2|2:0,2:0:0:0:
198,374,18833,2,0,P|168:362|138:353,1,62.9000000000001,8|0,2:0|2:0,2:0:0:0:
301,225,19163,2,0,P|324:246|327:281,1,62.9000000000001,0|8,3:2|2:0,2:0:0:0:
209,196,19492,1,0,2:0:0:0:
209,196,19657,1,0,3:2:0:0:
352,95,19822,6,0,B|380:52|329:15|329:15|348:59|314:79|344:104,1,176.8,0|0,3:2|2:0,2:0:0:0:
359,110,20646,6,0,B|377:146|423:126|423:126|385:121|385:90|355:100,1,142.8,0|0,3:2|2:0,2:0:0:0:
341,107,21141,6,0,B|310:105|306:142|306:142|323:119|344:131|348:108,1,108.8,0|0,3:2|2:0,2:0:0:0:
461,53,21800,6,0,B|372:68|372:68|347:84|347:84|318:78|318:78|229:93,1,239.700000000001,0|0,2:0|2:0,2:0:0:0:
99,1,22460,5,4,3:2:0:0:
108,3,22542,1,0,3:2:0:0:
118,5,22624,2,0,P|144:48|123:84,1,88.4,0|8,3:2|2:0,2:0:0:0:
34,160,22954,2,0,P|30:138|18:107,2,44.2,0|0|0,3:2|3:2|3:2,2:0:0:0:
182,266,23449,5,8,2:0:0:0:
188,257,23531,1,0,3:2:0:0:
195,248,23613,2,0,P|265:261|337:274,1,132.6,0|0,3:2|2:0,2:0:0:0:
381,329,23943,2,0,P|429:320|479:311,1,88.4,0|8,3:2|2:0,2:0:0:0:
506,103,24273,5,0,3:2:0:0:
474,96,24355,1,0,3:2:0:0:
444,106,24438,1,0,3:2:0:0:
424,130,24520,1,0,3:2:0:0:
409,157,24602,1,0,3:2:0:0:
380,170,24685,1,0,3:2:0:0:
349,166,24767,2,0,B|338:105|338:105|340:103|340:103|325:22,1,132.6,8|0,2:0|2:0,2:0:0:0:
233,21,25097,5,0,3:2:0:0:
227,30,25179,1,0,3:2:0:0:
220,39,25262,2,0,P|172:30|122:21,1,88.4,0|8,3:2|2:0,2:0:0:0:
35,157,25591,2,0,P|83:148|133:139,1,88.4,0|0,3:2|2:0,2:0:0:0:
242,196,25921,5,0,3:2:0:0:
251,201,26003,1,0,3:2:0:0:
260,208,26086,2,0,P|255:232|251:257,1,44.2,8|0,2:0|3:2,2:0:0:0:
178,384,26251,2,0,P|160:342|176:295,1,88.4,0|0,3:2|2:0,2:0:0:0:
333,319,26580,2,0,B|291:326|291:326|288:329|288:329|246:337,1,88.4,0|8,3:2|2:0,2:0:0:0:
330,138,26910,5,0,3:2:0:0:
362,131,26992,1,0,3:2:0:0:
392,141,27075,1,0,3:2:0:0:
412,165,27157,1,0,3:2:0:0:
427,192,27240,1,0,3:2:0:0:
456,205,27322,1,0,3:2:0:0:
487,201,27405,2,0,B|497:140|497:140|495:138|495:138|510:57,1,132.6,8|0,2:0|2:0,2:0:0:0:
421,22,27734,5,0,3:2:0:0:
415,13,27817,1,0,3:2:0:0:
408,4,27899,2,0,P|360:13|310:22,1,88.4,0|8,3:2|2:0,2:0:0:0:
220,96,28229,2,0,P|216:74|204:43,2,44.2,0|0|0,3:2|3:2|3:2,2:0:0:0:
306,260,28723,5,8,2:0:0:0:
300,269,28806,1,0,3:2:0:0:
293,278,28888,2,0,P|223:265|151:252,1,132.6,0|0,3:2|2:0,2:0:0:0:
92,297,29218,2,0,B|76:258|76:258|102:190,1,88.4,0|8,3:2|2:0,2:0:0:0:
117,22,29547,5,0,3:2:0:0:
83,7,29630,1,0,3:2:0:0:
48,17,29712,1,0,3:2:0:0:
28,46,29795,1,0,3:2:0:0:
29,82,29877,1,0,3:2:0:0:
53,109,29960,1,0,3:2:0:0:
90,116,30042,2,0,B|151:106|151:106|153:108|153:108|234:93,1,132.6,8|0,2:0|2:0,2:0:0:0:
288,29,30372,5,0,3:2:0:0:
294,20,30454,1,0,3:2:0:0:
301,11,30536,2,0,P|349:20|399:29,1,88.4,0|8,3:2|2:0,2:0:0:0:
512,137,30866,2,0,P|464:146|414:155,1,88.4,0|0,3:2|2:0,2:0:0:0:
341,319,31196,5,0,3:2:0:0:
350,314,31278,1,0,3:2:0:0:
359,307,31361,2,0,P|354:283|350:258,1,44.2,8|0,2:0|3:2,2:0:0:0:
234,182,31525,2,0,P|207:218|219:267,1,88.4,0|0,3:2|2:0,2:0:0:0:
152,373,31855,2,0,B|110:366|110:366|107:363|107:363|65:355,1,88.4,0|8,3:2|2:0,2:0:0:0:
0,230,32185,5,0,3:2:0:0:
6,193,32267,1,0,3:2:0:0:
12,157,32350,1,0,3:2:0:0:
19,121,32432,1,0,3:2:0:0:
25,84,32514,1,0,3:2:0:0:
31,48,32597,1,0,3:2:0:0:
38,12,32679,2,0,B|103:-5|103:-5|171:28,1,132.6,8|0,2:0|2:0,2:0:0:0:
214,92,33009,5,4,3:2:0:0:
220,101,33091,1,0,3:2:0:0:
227,110,33174,2,0,P|275:101|325:92,1,88.4,0|8,3:2|2:0,2:0:0:0:
466,6,33503,2,0,P|489:15|528:21,2,44.2,0|0|0,3:2|3:2|3:2,2:0:0:0:
418,142,33998,5,8,2:0:0:0:
427,148,34080,1,0,3:2:0:0:
436,155,34163,2,0,P|423:225|410:297,1,132.6,0|0,3:2|2:0,2:0:0:0:
448,360,34492,2,0,P|393:369|355:335,1,88.4,0|8,3:2|2:0,2:0:0:0:
218,204,34822,5,0,3:2:0:0:
198,234,34905,1,0,3:2:0:0:
201,270,34987,1,0,3:2:0:0:
226,297,35069,1,0,3:2:0:0:
261,303,35152,1,0,3:2:0:0:
294,287,35234,1,0,3:2:0:0:
309,254,35317,2,0,P|299:183|279:88,1,132.6,8|0,2:0|2:0,2:0:0:0:
208,77,35646,5,0,3:2:0:0:
202,86,35729,1,0,3:2:0:0:
195,95,35811,2,0,P|147:86|97:77,1,88.4,0|8,3:2|2:0,2:0:0:0:
0,218,36141,2,0,P|48:209|98:200,1,88.4,0|0,3:2|2:0,2:0:0:0:
191,356,36470,5,0,3:2:0:0:
182,351,36553,1,0,3:2:0:0:
173,344,36635,2,0,P|178:320|182:295,1,44.2,8|0,2:0|3:2,2:0:0:0:
298,219,36800,2,0,P|325:255|313:304,1,88.4,0|0,3:2|2:0,2:0:0:0:
427,382,37130,2,0,P|467:369|536:357,1,88.4,0|8,3:2|2:0,2:0:0:0:
455,156,37460,5,0,3:2:0:0:
423,149,37542,1,0,3:2:0:0:
393,159,37624,1,0,3:2:0:0:
373,183,37707,1,0,3:2:0:0:
358,210,37789,1,0,3:2:0:0:
329,223,37872,1,0,3:2:0:0:
298,219,37954,5,8,2:0:0:0:
291,209,38036,1,8,2:3:0:0:
285,200,38119,1,8,2:3:0:0:
278,192,38201,1,8,2:3:0:0:
272,183,38284,6,0,P|268:161|256:130,2,44.2,4|0|0,3:2|3:2|3:2,2:0:0:0:
118,95,38778,6,0,P|110:115|106:137,2,44.2,0|0|0,3:2|3:2|3:2,2:0:0:0:
8,271,39273,5,8,2:0:0:0:
14,262,39355,1,0,3:2:0:0:
21,253,39438,2,0,P|91:266|163:279,1,132.6,0|0,3:2|2:0,2:0:0:0:
207,334,39767,2,0,P|255:325|305:316,1,88.4,0|8,3:2|2:0,2:0:0:0:
449,151,40097,5,0,3:2:0:0:
417,144,40179,1,0,3:2:0:0:
387,154,40262,1,0,3:2:0:0:
367,178,40344,1,0,3:2:0:0:
352,205,40427,1,0,3:2:0:0:
323,218,40509,1,0,3:2:0:0:
292,214,40591,2,0,B|282:153|282:153|284:151|284:151|269:70,1,132.6,8|0,2:0|2:0,2:0:0:0:
